scraped_date,title,department,location,job_id,url,scraped_time
2025-03-13,PHARMACIST CLINICAL,Infusion Center,"Santa Maria, Santa Barbara, CA",78638123248,https://www.commonspirit.careers/job/santa-maria/pharmacist-clinical/35300/78638123248,08:01:44
2025-03-13,Pharmacy Tech Cert,Infusion Center,"Santa Maria, Santa Barbara, CA",78638121136,https://www.commonspirit.careers/job/santa-maria/pharmacy-tech-cert/35300/78638121136,08:01:45
2025-03-13,Director Nursing,Nursing Administration,"Merced, CA",78638120576,https://www.commonspirit.careers/job/merced/director-nursing/35300/78638120576,08:01:45
2025-03-13,Physical Therapist,Physical Therapy,"San Andreas, CA",78263627072,https://www.commonspirit.careers/job/san-andreas/physical-therapist/35300/78263627072,08:01:45
2025-03-13,Radiology Tech 2,Radiology,"Los Angeles, CA",76068260960,https://www.commonspirit.careers/job/los-angeles/radiology-tech-2/35300/76068260960,08:01:45
2025-03-13,Interventional Diagnostic Radiology Technologist,Interventional Radiology,"Santa Cruz, CA",72959507056,https://www.commonspirit.careers/job/santa-cruz/interventional-diagnostic-radiology-technologist/35300/72959507056,08:01:45
2025-03-13,Respiratory Therapist 3,Respiratory Therapy,"Long Beach, CA",72437026512,https://www.commonspirit.careers/job/long-beach/respiratory-therapist-3/35300/72437026512,08:01:45
2025-03-13,Patient Logistics Coordinator - CA,Virtual Clinical Command Center,"Rancho Cordova, CA",78631953264,https://www.commonspirit.careers/job/rancho-cordova/patient-logistics-coordinator-ca/35300/78631953264,08:01:45
2025-03-13,Family Birth Center Nurse,Family Birth Center,"Woodland, CA",78631936176,https://www.commonspirit.careers/job/woodland/family-birth-center-nurse/35300/78631936176,08:01:45
2025-03-13,Physical Therapist PRN,Rehab Services PT / OT / Speech,"Folsom, CA",78631929312,https://www.commonspirit.careers/job/folsom/physical-therapist-prn/35300/78631929312,08:01:45
2025-03-13,ED TECH - CLINICAL SECRETARY,Emergency Services,"San Luis Obispo, CA",78631929104,https://www.commonspirit.careers/job/san-luis-obispo/ed-tech-clinical-secretary/35300/78631929104,08:01:45
2025-03-13,RN,Cardiac Catheterization Services,"San Luis Obispo, CA",78631928976,https://www.commonspirit.careers/job/san-luis-obispo/rn/35300/78631928976,08:01:45
2025-03-13,Medical Assistant Float,Nursing Float Personnel,"Sacramento, CA",78631928640,https://www.commonspirit.careers/job/sacramento/medical-assistant-float/35300/78631928640,08:01:45
2025-03-13,Radiology Scheduler,Radiology,"Rocklin, CA",78631928592,https://www.commonspirit.careers/job/rocklin/radiology-scheduler/35300/78631928592,08:01:45
2025-03-13,Medical Assistant,Walk-In Clinic,"Woodland, CA",78631928528,https://www.commonspirit.careers/job/woodland/medical-assistant/35300/78631928528,08:01:47
2025-03-13,Medical Assistant,Internal Medicine,"Sacramento, CA",78631928336,https://www.commonspirit.careers/job/sacramento/medical-assistant/35300/78631928336,08:01:47
2025-03-13,Medical Assistant,Cardiology,"Carmichael, CA",78631928064,https://www.commonspirit.careers/job/carmichael/medical-assistant/35300/78631928064,08:01:47
2025-03-13,Radiology Scheduler,Radiology,"Rocklin, CA",78631927952,https://www.commonspirit.careers/job/rocklin/radiology-scheduler/35300/78631927952,08:01:47
2025-03-13,Environmental Aide,Environmental Services,"Mount Shasta, CA",78631924448,https://www.commonspirit.careers/job/mount-shasta/environmental-aide/35300/78631924448,08:01:47
2025-03-13,RN Emergency PRN,Emergency Services,"San Andreas, CA",78305691648,https://www.commonspirit.careers/job/san-andreas/rn-emergency-prn/35300/78305691648,08:01:47
2025-03-13,Lab Assistant Certified,Clinical Laboratory Services,"Carmichael, CA",78631920192,https://www.commonspirit.careers/job/carmichael/lab-assistant-certified/35300/78631920192,08:01:47
2025-03-13,Director Transportation,Hospital Administration,"Redding, CA",78631915664,https://www.commonspirit.careers/job/redding/director-transportation/35300/78631915664,08:01:47
2025-03-13,RN Coordinator Wound Care,Wound Care,"Folsom, CA",78631911920,https://www.commonspirit.careers/job/folsom/rn-coordinator-wound-care/35300/78631911920,08:01:47
2025-03-13,Referral Clerk,Patient Registration,"San Andreas, CA",78070218800,https://www.commonspirit.careers/job/san-andreas/referral-clerk/35300/78070218800,08:01:47
2025-03-13,RN II Labor & Delivery,Labor And Delivery Services,"Oxnard, CA",73916000624,https://www.commonspirit.careers/job/oxnard/rn-ii-labor-and-delivery/35300/73916000624,08:01:47
2025-03-13,ED Nurse,Emergency Services,"Woodland, CA",78039100240,https://www.commonspirit.careers/job/woodland/ed-nurse/35300/78039100240,08:01:47
2025-03-13,Labor and Delivery Nurse,Family Birth Center,"Sacramento, CA",66901293552,https://www.commonspirit.careers/job/sacramento/labor-and-delivery-nurse/35300/66901293552,08:01:47
2025-03-13,RN Emergency,Emergency Services,"Stockton, CA",78627380736,https://www.commonspirit.careers/job/stockton/rn-emergency/35300/78627380736,08:01:48
2025-03-13,Manager of Infection Prevention,Infection Control,"Folsom, CA",78627380704,https://www.commonspirit.careers/job/folsom/manager-of-infection-prevention/35300/78627380704,08:01:48
2025-03-13,RN PCU,Medical / Surgical ICU,"San Luis Obispo, CA",78627380624,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/78627380624,08:01:49
2025-03-13,UC/NA/MO,Medical / Surgical ICU,"San Luis Obispo, CA",78627380592,https://www.commonspirit.careers/job/san-luis-obispo/uc-na-mo/35300/78627380592,08:01:49
2025-03-13,RN Ambulatory,Ambulatory Surgery,"Santa Cruz, CA",78627380528,https://www.commonspirit.careers/job/santa-cruz/rn-ambulatory/35300/78627380528,08:01:49
2025-03-13,Behavioral Health Clinician III,Behavioral Health,"Woodland, CA",78627380336,https://www.commonspirit.careers/job/woodland/behavioral-health-clinician-iii/35300/78627380336,08:01:49
2025-03-13,Medical Office Rep,Internal Medicine,"Sacramento, CA",78627380240,https://www.commonspirit.careers/job/sacramento/medical-office-rep/35300/78627380240,08:01:49
2025-03-13,Medical Office Rep II,Urgent Care Center,"Rancho Cordova, CA",78627380176,https://www.commonspirit.careers/job/rancho-cordova/medical-office-rep-ii/35300/78627380176,08:01:49
2025-03-13,Front Office Patient Coordinator,Outpatient Physical Therapy,"Redwood City, CA",78407837280,https://www.commonspirit.careers/job/redwood-city/front-office-patient-coordinator/35300/78407837280,08:01:49
2025-03-13,Temporary Stationary Engineer,Plant Maintenance,"Sacramento, CA",78398518576,https://www.commonspirit.careers/job/sacramento/temporary-stationary-engineer/35300/78398518576,08:01:50
2025-03-13,Nutrition Assistant I,Nutrition Services,"Camarillo, CA",78627372688,https://www.commonspirit.careers/job/camarillo/nutrition-assistant-i/35300/78627372688,08:01:50
2025-03-13,Nutrition Assistant I,Nutrition Services,"Camarillo, CA",78627372624,https://www.commonspirit.careers/job/camarillo/nutrition-assistant-i/35300/78627372624,08:01:50
2025-03-13,GME Research Coordinator,Medical Postgraduate Education,"Stockton, CA",78627372560,https://www.commonspirit.careers/job/stockton/gme-research-coordinator/35300/78627372560,08:01:50
2025-03-13,Medical Assistant Med Office Rep,Family Practice Clinic,"Tehachapi, CA",78296203184,https://www.commonspirit.careers/job/tehachapi/medical-assistant-med-office-rep/35300/78296203184,08:01:50
2025-03-13,RN Surgery,Surgery,"Northridge, CA",67860751040,https://www.commonspirit.careers/job/northridge/rn-surgery/35300/67860751040,08:01:50
2025-03-13,Psychiatric Nurse,Psych Acute Adult,"Woodland, CA",78622172208,https://www.commonspirit.careers/job/woodland/psychiatric-nurse/35300/78622172208,08:01:50
2025-03-13,Nutrition Assistant I,Nutrition Services,"Woodland, CA",78622171808,https://www.commonspirit.careers/job/woodland/nutrition-assistant-i/35300/78622171808,08:01:50
2025-03-13,Nutrition Assistant I,Nutrition Services,"Woodland, CA",78622156448,https://www.commonspirit.careers/job/woodland/nutrition-assistant-i/35300/78622156448,08:01:52
2025-03-13,RN MSO,Medical Acute,"Folsom, CA",78622117312,https://www.commonspirit.careers/job/folsom/rn-mso/35300/78622117312,08:01:52
2025-03-13,RN Emergency Services,Emergency Services,"Glendale, Los Angeles, CA",78617848992,https://www.commonspirit.careers/job/glendale/rn-emergency-services/35300/78617848992,08:01:52
2025-03-13,RN Care Coordinator,Care Coordination,"Carmichael, CA",78617847696,https://www.commonspirit.careers/job/carmichael/rn-care-coordinator/35300/78617847696,08:01:52
2025-03-13,RN II Emergency Services,Emergency Services,"Oxnard, CA",78600546848,https://www.commonspirit.careers/job/oxnard/rn-ii-emergency-services/35300/78600546848,08:01:52
2025-03-13,Physical Therapist Assisant II Registered,Physical Therapy,"Oxnard, CA",76793341648,https://www.commonspirit.careers/job/oxnard/physical-therapist-assisant-ii-registered/35300/76793341648,08:01:52
2025-03-13,RN Emergency,Emergency Services,"Northridge, CA",71319132496,https://www.commonspirit.careers/job/northridge/rn-emergency/35300/71319132496,08:01:52
2025-03-13,Senior Physical Therapist,Rehab Services PT / OT / Speech,"Oxnard, CA",78597262448,https://www.commonspirit.careers/job/oxnard/senior-physical-therapist/35300/78597262448,08:01:52
2025-03-13,Cardiac ICU Nurse,Cardiac ICU,"Sacramento, CA",78597261920,https://www.commonspirit.careers/job/sacramento/cardiac-icu-nurse/35300/78597261920,08:01:52
2025-03-13,RN Med Surg,Medical / Surgical Acute,"San Andreas, CA",78597260864,https://www.commonspirit.careers/job/san-andreas/rn-med-surg/35300/78597260864,08:01:52
2025-03-13,RN Med Surg,Medical / Surgical Acute,"San Andreas, CA",78597258976,https://www.commonspirit.careers/job/san-andreas/rn-med-surg/35300/78597258976,08:01:52
2025-03-13,Medical Office Rep II,Family Practice Clinic,"Stockton, CA",78594216128,https://www.commonspirit.careers/job/stockton/medical-office-rep-ii/35300/78594216128,08:01:52
2025-03-13,Medical Office Rep II,Referrals,"Rancho Cordova, CA",78594216096,https://www.commonspirit.careers/job/rancho-cordova/medical-office-rep-ii/35300/78594216096,08:01:52
2025-03-13,Medical Office Rep I Float,Nursing Float Personnel,"Carmichael, CA",78594216064,https://www.commonspirit.careers/job/carmichael/medical-office-rep-i-float/35300/78594216064,08:01:52
2025-03-13,Medical Office Rep II,Obstetrics/Gynecology,"Grass Valley, CA",78594216032,https://www.commonspirit.careers/job/grass-valley/medical-office-rep-ii/35300/78594216032,08:01:52
2025-03-13,Patient Services Rep,Contact Center,"Carmichael, CA",78594216000,https://www.commonspirit.careers/job/carmichael/patient-services-rep/35300/78594216000,08:01:54
2025-03-13,Surgery Scheduler,Cardiology,"Redwood City, CA",78594215968,https://www.commonspirit.careers/job/redwood-city/surgery-scheduler/35300/78594215968,08:01:54
2025-03-13,eFill Pharmacy Tech,Pharmacy,"Rancho Cordova, CA",78594215920,https://www.commonspirit.careers/job/rancho-cordova/efill-pharmacy-tech/35300/78594215920,08:01:54
2025-03-13,Medical Office Rep,Family Practice Clinic,"Folsom, CA",78594215888,https://www.commonspirit.careers/job/folsom/medical-office-rep/35300/78594215888,08:01:54
2025-03-13,Pharmacy Intern,Pharmacy,"Sacramento, CA",78594215840,https://www.commonspirit.careers/job/sacramento/pharmacy-intern/35300/78594215840,08:01:54
2025-03-13,Pharmacy Intern,Pharmacy,"Sacramento, CA",78594215808,https://www.commonspirit.careers/job/sacramento/pharmacy-intern/35300/78594215808,08:01:54
2025-03-13,Security Officer,Safety,"Merced, CA",78318380784,https://www.commonspirit.careers/job/merced/security-officer/35300/78318380784,08:01:54
2025-03-13,Trauma Quality Improvement Coordinator RN,Trauma Administration,"Carmichael, CA",78338270736,https://www.commonspirit.careers/job/carmichael/trauma-quality-improvement-coordinator-rn/35300/78338270736,08:01:54
2025-03-13,Transporter,Patient Transportation,"Bakersfield, CA",77899472192,https://www.commonspirit.careers/job/bakersfield/transporter/35300/77899472192,08:01:54
2025-03-13,RN Patient Care Coordinator Per Diem,Care Coordination,"Santa Cruz, CA",77385396736,https://www.commonspirit.careers/job/santa-cruz/rn-patient-care-coordinator-per-diem/35300/77385396736,08:01:54
2025-03-13,RN Telemetry IMCU,Telemetry IMCU,"Redding, CA",74739110960,https://www.commonspirit.careers/job/redding/rn-telemetry-imcu/35300/74739110960,08:01:54
2025-03-13,RN Surgery Open Heart,Surgery,"Glendale, Los Angeles, CA",70419182864,https://www.commonspirit.careers/job/glendale/rn-surgery-open-heart/35300/70419182864,08:01:55
2025-03-13,Med Surg ICU Nurse,Medical / Surgical ICU,"Woodland, CA",78033993840,https://www.commonspirit.careers/job/woodland/med-surg-icu-nurse/35300/78033993840,08:01:55
2025-03-13,Medical Assistant Surgery Scheduler,Women's Health Services Clinic,"San Luis Obispo, CA",78589502912,https://www.commonspirit.careers/job/san-luis-obispo/medical-assistant-surgery-scheduler/35300/78589502912,08:01:55
2025-03-13,RN Care Coordination,Care Coordination,"Mount Shasta, CA",78589500368,https://www.commonspirit.careers/job/mount-shasta/rn-care-coordination/35300/78589500368,08:01:55
2025-03-13,Clinical Informaticist RN,Clinical Informatics,"Rancho Cordova, CA",78579440448,https://www.commonspirit.careers/job/rancho-cordova/clinical-informaticist-rn/35300/78579440448,08:01:56
2025-03-13,Environmental Service Worker I,Environmental Services,"Glendale, Los Angeles, CA",78589493792,https://www.commonspirit.careers/job/glendale/environmental-service-worker-i/35300/78589493792,08:01:56
2025-03-13,Security Officer,Security,"Los Angeles, CA",78589493408,https://www.commonspirit.careers/job/los-angeles/security-officer/35300/78589493408,08:01:56
2025-03-13,Security Officer,Security,"Los Angeles, CA",78589493392,https://www.commonspirit.careers/job/los-angeles/security-officer/35300/78589493392,08:01:57
2025-03-13,Quality Patient Safety Program Manager Licensed,Quality Management,"Los Angeles, CA",78589492912,https://www.commonspirit.careers/job/los-angeles/quality-patient-safety-program-manager-licensed/35300/78589492912,08:01:57
2025-03-13,OR Attendant,Surgery,"San Bernardino, CA",77389792320,https://www.commonspirit.careers/job/san-bernardino/or-attendant/35300/77389792320,08:01:57
2025-03-13,Medical Assistant,Pulmonary/Critical Care,"Woodland, CA",77293366048,https://www.commonspirit.careers/job/woodland/medical-assistant/35300/77293366048,08:01:57
2025-03-13,Clinical Dietitian,Nutrition Services,"Glendale, Los Angeles, CA",77119703904,https://www.commonspirit.careers/job/glendale/clinical-dietitian/35300/77119703904,08:01:57
2025-03-13,CNA,Sub-Acute Neurological Care,"San Bernardino, CA",75152317408,https://www.commonspirit.careers/job/san-bernardino/cna/35300/75152317408,08:01:57
2025-03-13,MRI Technologist,MRI,"Bakersfield, CA",64624874032,https://www.commonspirit.careers/job/bakersfield/mri-technologist/35300/64624874032,08:01:57
2025-03-13,Cath Lab Tech,Cardiac Catheterization Services,"Stockton, CA",54947918976,https://www.commonspirit.careers/job/stockton/cath-lab-tech/35300/54947918976,08:01:57
2025-03-13,Cath Lab Tech,Cardiac Catheterization Services,"Stockton, CA",57186365312,https://www.commonspirit.careers/job/stockton/cath-lab-tech/35300/57186365312,08:01:57
2025-03-13,Revenue Cycle Project Manager III Sponsor,Revenue Cycle Management,"Rancho Cordova, CA",78583842608,https://www.commonspirit.careers/job/rancho-cordova/revenue-cycle-project-manager-iii-sponsor/35300/78583842608,08:01:57
2025-03-13,Security Officer,Security,"Woodland, CA",78583820368,https://www.commonspirit.careers/job/woodland/security-officer/35300/78583820368,08:01:57
2025-03-13,Endoscopy Nurse,Endoscopy,"Sacramento, CA",73548662512,https://www.commonspirit.careers/job/sacramento/endoscopy-nurse/35300/73548662512,08:01:57
2025-03-13,Transporter,Patient Transportation,"Bakersfield, CA",78583814272,https://www.commonspirit.careers/job/bakersfield/transporter/35300/78583814272,08:01:59
2025-03-13,Neuromed Tech,Electroneurodiagnostics,"Oxnard, CA",78583813696,https://www.commonspirit.careers/job/oxnard/neuromed-tech/35300/78583813696,08:01:59
2025-03-13,LVN II,Radiation Oncology,"Stockton, CA",78583812256,https://www.commonspirit.careers/job/stockton/lvn-ii/35300/78583812256,08:01:59
2025-03-13,Respiratory Therapist III,Respiratory Therapy,"Redding, CA",78583806576,https://www.commonspirit.careers/job/redding/respiratory-therapist-iii/35300/78583806576,08:01:59
2025-03-13,Manager Cardiovascular Quality Data Reporting,Cardiovascular Data Reporting,"Stockton, CA",78084677984,https://www.commonspirit.careers/job/stockton/manager-cardiovascular-quality-data-reporting/35300/78084677984,08:01:59
2025-03-13,NICU Respiratory Care Practitioner II,Respiratory Therapy,"Carmichael, CA",78583805280,https://www.commonspirit.careers/job/carmichael/nicu-respiratory-care-practitioner-ii/35300/78583805280,08:01:59
2025-03-13,RN Emergency- ED Bootcamp,Emergency Services,"Redding, CA",77977474240,https://www.commonspirit.careers/job/redding/rn-emergency-ed-bootcamp/35300/77977474240,08:01:59
2025-03-13,RN Emergency Boot Camp,Emergency Services,"Redding, CA",77252070768,https://www.commonspirit.careers/job/redding/rn-emergency-boot-camp/35300/77252070768,08:01:59
2025-03-13,RN Emergency Boot Camp,Emergency Services,"Redding, CA",76652992368,https://www.commonspirit.careers/job/redding/rn-emergency-boot-camp/35300/76652992368,08:01:59
2025-03-13,Special Procedure Technologist - CT,Radiology,"Carmichael, CA",74747382880,https://www.commonspirit.careers/job/carmichael/special-procedure-technologist-ct/35300/74747382880,08:01:59
2025-03-13,Special Procedure Technologist - CT,Computed Tomographic Scanner,"Carmichael, CA",73011317328,https://www.commonspirit.careers/job/carmichael/special-procedure-technologist-ct/35300/73011317328,08:01:59
2025-03-13,Special Procedure Technologist - CT,Computed Tomographic Scanner,"Carmichael, CA",72522777376,https://www.commonspirit.careers/job/carmichael/special-procedure-technologist-ct/35300/72522777376,08:01:59
2025-03-13,Psychiatric Nurse,Psych Acute Adult,"Woodland, CA",78579451344,https://www.commonspirit.careers/job/woodland/psychiatric-nurse/35300/78579451344,08:01:59
2025-03-13,Skilled Facility Associate,Facility Services,"Northridge, CA",78579450656,https://www.commonspirit.careers/job/northridge/skilled-facility-associate/35300/78579450656,08:01:59
2025-03-13,Occupational Therapist,Occupational Therapy-Hha,"Santa Maria, Santa Barbara, CA",78579444912,https://www.commonspirit.careers/job/santa-maria/occupational-therapist/35300/78579444912,08:01:59
2025-03-13,Assistant Nurse Manager,Coronary Care,"Santa Maria, Santa Barbara, CA",78579444800,https://www.commonspirit.careers/job/santa-maria/assistant-nurse-manager/35300/78579444800,08:02:01
2025-03-13,Medical Assistant I,Family Practice Clinic,"Mount Shasta, CA",78579444736,https://www.commonspirit.careers/job/mount-shasta/medical-assistant-i/35300/78579444736,08:02:01
2025-03-13,RN III NICU,Neonatal ICU,"Oxnard, CA",78579444688,https://www.commonspirit.careers/job/oxnard/rn-iii-nicu/35300/78579444688,08:02:01
2025-03-13,Tutor,Community Wellness,"Bakersfield, CA",78579444304,https://www.commonspirit.careers/job/bakersfield/tutor/35300/78579444304,08:02:01
2025-03-13,Housekeeping Southwest Facility,Environmental Services,"Bakersfield, CA",78579444256,https://www.commonspirit.careers/job/bakersfield/housekeeping-southwest-facility/35300/78579444256,08:02:01
2025-03-13,EEG Technologist,Electroneurodiagnostics,"Bakersfield, CA",78579444128,https://www.commonspirit.careers/job/bakersfield/eeg-technologist/35300/78579444128,08:02:01
2025-03-13,Physical Therapy Assistant,Physical Therapy,"Santa Maria, Santa Barbara, CA",78579443568,https://www.commonspirit.careers/job/santa-maria/physical-therapy-assistant/35300/78579443568,08:02:01
2025-03-13,Radiology/CT Tech,Radiology,"Long Beach, CA",78403120672,https://www.commonspirit.careers/job/long-beach/radiology-ct-tech/35300/78403120672,08:02:01
2025-03-13,Chief Operating Officer,Administration,"Glendale, Los Angeles, CA",78579429120,https://www.commonspirit.careers/job/glendale/chief-operating-officer/35300/78579429120,08:02:01
2025-03-13,Surgery Nurse,Surgery,"Stockton, CA",78039095696,https://www.commonspirit.careers/job/stockton/surgery-nurse/35300/78039095696,08:02:02
2025-03-13,Endo Nurse,Endoscopy,"Stockton, CA",77982653792,https://www.commonspirit.careers/job/stockton/endo-nurse/35300/77982653792,08:02:02
2025-03-13,Instrument Technician,Central Sterilization,"Sacramento, CA",78579414384,https://www.commonspirit.careers/job/sacramento/instrument-technician/35300/78579414384,08:02:02
2025-03-13,Physical Therapist,Acute Inpatient Physical Therapy,"Sacramento, CA",76970854048,https://www.commonspirit.careers/job/sacramento/physical-therapist/35300/76970854048,08:02:02
2025-03-13,Primary Care Liaison RN,Family Practice Clinic,"Woodland, CA",74793829888,https://www.commonspirit.careers/job/woodland/primary-care-liaison-rn/35300/74793829888,08:02:02
2025-03-13,OR Circulator Nurse,Ambulatory Surgery,"Stockton, CA",74072759632,https://www.commonspirit.careers/job/stockton/or-circulator-nurse/35300/74072759632,08:02:02
2025-03-13,CNA,Telemetry,"Long Beach, CA",73915995024,https://www.commonspirit.careers/job/long-beach/cna/35300/73915995024,08:02:03
2025-03-13,EVS Tech,Environmental Services,"San Bernardino, CA",78573896720,https://www.commonspirit.careers/job/san-bernardino/evs-tech/35300/78573896720,08:02:03
2025-03-13,RN PCU,Medical / Surgical ICU,"San Luis Obispo, CA",76146384384,https://www.commonspirit.careers/job/san-luis-obispo/rn-pcu/35300/76146384384,08:02:04
2025-03-13,RN Pediatrics,Pediatrics,"Redding, CA",76965636288,https://www.commonspirit.careers/job/redding/rn-pediatrics/35300/76965636288,08:02:04
2025-03-13,Medical Assistant,Endocrinology Clinic,"Folsom, CA",76020749168,https://www.commonspirit.careers/job/folsom/medical-assistant/35300/76020749168,08:02:04
2025-03-13,Central Svs Tech,Central Sterilization,"Bakersfield, CA",78549554736,https://www.commonspirit.careers/job/bakersfield/central-svs-tech/35300/78549554736,08:02:04
2025-03-13,RN Emergency Services,Emergency Services,"Bakersfield, CA",78549554672,https://www.commonspirit.careers/job/bakersfield/rn-emergency-services/35300/78549554672,08:02:04
2025-03-13,LVN,Emergency Services,"Bakersfield, CA",78549554624,https://www.commonspirit.careers/job/bakersfield/lvn/35300/78549554624,08:02:04
2025-03-13,RN Surgery,General Surgery,"Bakersfield, CA",78549554544,https://www.commonspirit.careers/job/bakersfield/rn-surgery/35300/78549554544,08:02:04
2025-03-13,Occupational Therapist,Rehab Services PT / OT / Speech,"Redwood City, CA",76141940208,https://www.commonspirit.careers/job/redwood-city/occupational-therapist/35300/76141940208,08:02:04
2025-03-13,Senior Financial Data Analyst,General Accounting,"Los Angeles, CA",78228836608,https://www.commonspirit.careers/job/los-angeles/senior-financial-data-analyst/35300/78228836608,08:02:04
